Source	Target	Weights
GLRR	dBWMR05	3
CEPshVR	dBWMR07	3
GLRDL	dBWMR07	3
RMDL	RMFL	3
VC05	URBL	3
AS01	AVAL	3
AS08	AVAR	3
AVAL	AS01	3
DB06	AVAL	3
VA08	VB09	3
VB08	VA08	3
VB09	VA08	3
AIML	ASHL	3
AIML	AVBL	3
FLPL	AVEL	3
ADAL	AVER	3
AIZR	AWCL	3
URADL	dBWML03	3
RMDDR	dBWML05	3
RMFL	dBWMR04	3
RMEV	dBWMR05	3
RMDDL	dBWMR07	3
RMDVL	vBWML03	3
RIVR	vBWML06	3
RMFL	vBWMR04	3
RMHR	CEPDL	3
AVFL	DVA	3
ASHL	HSNR	3
OLQVR	IL2R	3
ASER	RIAL	3
RIS	RICR	3
AVKL	RIS	3
ADER	RIVL	3
OLLL	RMED	3
RMFR	RMFL	3
URBR	RMHL	3
RMDR	RMHR	3
RIML	SMDVR	3
ADLR	AVAL	3
FLPL	AVER	3
HSNL	BDUL	3
RMDDR	dBWMR05	3
RMDVR	vBWMR05	3
AIMR	CEPshDL	3
IL2R	IL1DR	3
AIZL	RIAR	3
RIMR	RIBL	3
RMFR	RIGL	3
RIGL	RIVR	3
URADL	RMDDR	3
AIZL	SMBVR	3
DVC	URYVL	3
BAGL	RIGR	3.142857143
ALNL	SMBDR	3.142857143
RIGL	BAGR	3.166666667
AVAL	VA03	3.2
AVAL	VA11	3.2
HSNL	RIFL	3.2
ASIL	AIBL	3.25
BAGL	AVAR	3.25
BAGR	AVAL	3.25
ALMR	CEPVR	3.25
DVA	RIR	3.25
CEPDL	URYDL	3.25
CEPVL	RMHL	3.25
RIH	RMEV	3.25
AVFR	AVBR	3.25
AVHL	ADFR	3.25
PVPR	AVHL	3.25
PVPR	AVAR	3.25
RIBL	AVAL	3.25
RIGL	RIR	3.25
RMGL	RMHL	3.25
AIBL	SAADL	3.25
RICL	RIMR	3.25
AVKL	RIML	3.25
AVKR	RIML	3.25
AVJR	PVCR	3.25
AVAL	VA01	3.25
AVAL	VA07	3.25
PVCR	AVEL	3.25
URADL	RMEL	3.25
URAVR	RMER	3.25
SMDDR	RIAR	3.25
VA12	VB11	3.25
AQR	AVBL	3.285714286
DVC	AIBL	3.285714286
ASIL	ASER	3.333333333
SDQL	AVAL	3.333333333
ADEL	AVAL	3.333333333
CEPVL	SIAVL	3.333333333
IL1DR	dBWMR02	3.333333333
RIR	AUAL	3.333333333
AIYR	ASER	3.333333333
RIS	CEPDL	3.333333333
ADAL	AVAR	3.333333333
AVHR	AVHL	3.333333333
LUAL	AVJL	3.333333333
RIBL	RIS	3.333333333
AVER	AS01	3.333333333
URAVR	vBWMR03	3.333333333
RMDVL	vBWMR07	3.333333333
RMDVR	vBWML06	3.333333333
RIVL	RMDVL	3.333333333
RMHR	RMGL	3.333333333
SMBDR	dBWML04	3.333333333
SMBDR	dBWML06	3.333333333
PDB	VD13	3.333333333
VA11	VB10	3.333333333
PLML	LUAL	3.333333333
PLMR	PVCR	3.333333333
IL1L	IL1VL	3.333333333
AVJL	AVDR	3.333333333
AVBR	VB08	3.333333333
AVAL	SABVR	3.333333333
RMED	RMEV	3.333333333
RMDVR	SMDVR	3.333333333
SIBDL	SIBVL	3.333333333
LUAL	PLML	3.333333333
PVCR	PLMR	3.333333333
AVDR	AVJL	3.333333333
VB08	AVBR	3.333333333
SABVR	AVAL	3.333333333
VA08	AVAR	3.333333333
SMDVR	RMDVR	3.333333333
SIBVL	SIBDL	3.333333333
VB02	VB01	3.333333333
CEPVL	URAVL	3.4
URBL	IL1L	3.4
BDUR	HSNR	3.4
AVAL	VA04	3.4
AVAR	VA04	3.4
ASIR	AIAR	3.428571429
I1R	I2R	3.5
MI	M2R	3.5
ASIR	ASGR	3.5
ASIR	AWCL	3.5
AWAL	AIYL	3.5
ADFR	ASHR	3.5
AFDL	ASEL	3.5
AWCR	AIAL	3.5
ADLL	ALA	3.5
ALNR	SMBDL	3.5
SDQL	RIS	3.5
ALML	CEPVL	3.5
PLML	AVDR	3.5
FLPL	PVCR	3.5
FLPL	DD01	3.5
FLPR	DVA	3.5
DVA	AIZL	3.5
PHAL	AVFL	3.5
PHBL	AVDL	3.5
PHCR	LUAR	3.5
IL2L	IL1L	3.5
IL2L	RMEV	3.5
IL2VL	OLQVL	3.5
URYDL	SMDDR	3.5
IL1DR	PVR	3.5
AIAR	AWCL	3.5
PVQL	HSNR	3.5
RIFL	AVJR	3.5
BDUR	ALMR	3.5
AVFR	AVBL	3.5
AVHL	AVJR	3.5
PVNL	DD01	3.5
AVG	AVBL	3.5
RIBL	AUAL	3.5
RIGL	URXL	3.5
RIGL	AIBR	3.5
AIBL	AVAL	3.5
RICL	SMBDL	3.5
RICR	SMDVL	3.5
SAAVL	RIML	3.5
AVKR	RMDR	3.5
AVDL	SABD	3.5
AVDR	DA01	3.5
RIML	AVAR	3.5
RID	DD01	3.5
AVAL	VA12	3.5
AVAR	SAAVR	3.5
AVAR	VA02	3.5
PVCL	AVDL	3.5
PVCL	DB02	3.5
URAVL	RMEL	3.5
SMDDL	dBWMR07	3.5
SMBDL	dBWMR01	3.5
DA01	FLPR	3.5
DA06	VD04	3.5
DB03	DD02	3.5
VA01	DA02	3.5
VA08	VD07	3.5
VA11	VD12	3.5
VB01	VD01	3.5
VB02	VD03	3.5
VB08	VD10	3.5
VD02	VB02	3.5
VD13	VD12	3.5
HSNR	RIFR	3.5
VC03	DD02	3.5
VC03	VD05	3.5
AIBR	DVC	3.5
RIMR	AVEL	3.5
PVCR	SIBDR	3.5
VB08	VB09	3.5
VB08	VA09	3.5
ADLL	ASKL	3.5
RMHL	dBWMR02	3.5
RMDR	vBWML02	3.5
RMGL	vBWML08	3.5
RMFL	vBWMR02	3.5
RMGR	vBWMR04	3.5
RIGL	RIAL	3.5
RMDVR	RMED	3.5
RIGR	RMFR	3.5
RIMR	SAADL	3.5
SAADL	SMDVR	3.5
CEPVR	URBR	3.5
PDEL	PVM	3.6
IL2DR	URADR	3.6
AIAL	ASKL	3.6
PVNL	PVNR	3.6
AVKR	AVKL	3.6
AVAR	DA02	3.6
AVAR	VA03	3.6
VC03	VC01	3.6
ADLR	AVBR	3.666666667
ADLR	SMBVR	3.666666667
URXL	RIR	3.666666667
IL2DL	RIH	3.666666667
CEPDL	RIPL	3.666666667
CEPVL	RMHR	3.666666667
URYVL	OLLL	3.666666667
AINL	CEPshVR	3.666666667
AIZL	AVEL	3.666666667
ADAR	AVAR	3.666666667
BDUL	ADEL	3.666666667
BDUR	AVJL	3.666666667
PVR	PDER	3.666666667
SAADR	SMDVL	3.666666667
AVKL	VB01	3.666666667
AVDR	AVDL	3.666666667
AVL	PVPR	3.666666667
AVAL	AVDL	3.666666667
RIPL	RIPL	3.666666667
RIVL	SMDDR	3.666666667
SMBDR	dBWML01	3.666666667
SMBVL	vBWML04	3.666666667
VA04	VB03	3.666666667
VA12	DD06	3.666666667
ASKL	ASKR	3.666666667
AQR	AVKL	3.666666667
PLMR	LUAR	3.666666667
PVR	LUAR	3.666666667
SAAVR	RMDVR	3.666666667
AVJL	AVAL	3.666666667
RID	AVBR	3.666666667
AVBL	DB03	3.666666667
DA09	PDA	3.666666667
VD02	VD03	3.666666667
AVKL	AQR	3.666666667
LUAR	PLMR	3.666666667
AVDL	FLPR	3.666666667
AVBR	PVNL	3.666666667
RMDVR	SAAVR	3.666666667
AVAL	AVJL	3.666666667
AVBR	RID	3.666666667
DB03	AVBL	3.666666667
DA02	AVAL	3.666666667
VA01	AVAL	3.666666667
DA03	AVAR	3.666666667
VA05	AVAR	3.666666667
VD03	VD02	3.666666667
RIH	OLQDR	3.714285714
PVT	AIBR	3.714285714
AWBL	RIAL	3.75
ASEL	AWCR	3.75
ASKL	AIML	3.75
ADLR	ASHR	3.75
URXL	RICL	3.75
AQR	PVCR	3.75
DVA	AUAR	3.75
CEPDR	RMHL	3.75
OLLL	SMDDL	3.75
IL1R	RMDDL	3.75
AIAL	ASER	3.75
AIAL	AWCR	3.75
AIAR	RIFR	3.75
AIZR	AIBR	3.75
RIS	CEPVL	3.75
ALA	AVEL	3.75
BDUR	PVNR	3.75
PVR	IL1VR	3.75
AVHL	RIR	3.75
RMGR	RMDR	3.75
PVWL	PVCR	3.75
RIML	AVBL	3.75
RIMR	RMFR	3.75
AVBL	DVA	3.75
RIVL	RIAL	3.75
AVKL	AVKR	3.75
RIML	AVEL	3.75
AWAR	ADFR	3.8
AVHL	AVHR	3.8
AVJL	RIS	3.8
I1R	MCR	4
I1R	pm3VR	4
I2L	M4	4
I2R	pm5VR	4
I5	M3L	4
I5	MI	4
I5	pm5VL	4
I5	g1AR	4
I6	I2R	4
M3R	g1AR	4
M5	mc3V	4
MCR	mc2DR	4
NSMR	I6	4
AWAR	AIYR	4
ASER	ADLL	4
ADFL	RIBL	4
ASKL	ASER	4
ASKR	AIBR	4
ASHL	ADLL	4
ASHL	RIR	4
ADLL	AVAR	4
URXR	ADFR	4
ALNR	AVAL	4
SDQR	RMHR	4
AQR	DVA	4
AQR	AVAL	4
PLML	AVAR	4
FLPL	hyp	4
PVDR	DVA	4
PVDR	PVR	4
PVDR	VB06	4
ADEL	ADER	4
ADEL	OLLL	4
ADEL	RMGL	4
ADEL	vBWML01	4
PDEL	PVR	4
PHAR	DVA	4
PHBR	AVDL	4
PHCR	PVQR	4
CEPDL	URADL	4
CEPDR	RMDVR	4
CEPVR	OLQVR	4
URYDL	RIBL	4
URYDR	RMED	4
OLLL	OLLL	4
OLLR	OLLR	4
OLQDR	SIBVR	4
IL1DL	dBWML02	4
IL1L	URAVL	4
IL1L	RMDVR	4
IL1R	RMDVL	4
IL1R	dBWMR04	4
IL1VR	URAVR	4
AINL	RIBR	4
AINR	CEPshDL	4
AIML	AVFL	4
AIAL	AIML	4
AIAL	RIFL	4
AIAR	ADLR	4
AUAR	AVAR	4
AIZL	AVKR	4
ALA	ASJR	4
RIFR	PVPR	4
PVR	PVCL	4
AVFR	AVHL	4
LUAL	AVDR	4
LUAR	PQR	4
PVNL	AVJR	4
PVNR	PVWR	4
PVNR	AVEL	4
AVG	AVJL	4
AVG	hyp	4
RIGR	DVA	4
SAAVL	RMFR	4
AVJR	AVJL	4
PVT	RIGR	4
PVT	RMFR	4
AVDR	SABVL	4
AVL	vBWML011	4
AVL	vBWMR08	4
AVL	int	4
RIAL	AQR	4
RIAL	RIVL	4
RIAL	SMBDR	4
AVER	AVDL	4
AVER	RIMR	4
AVBR	AVDL	4
AVAL	DA07	4
AVAR	AVBR	4
AVAR	VA06	4
RIPL	pm3VL	4
RIPL	OLLL	4
RIPR	hyp	4
URADR	dBWMR03	4
URAVL	IL1VL	4
URAVR	IL1VR	4
RMEV	dBWMR07	4
RMDDR	dBWML01	4
RMDL	dBWMR03	4
RMDL	vBWML01	4
RIVR	SAADL	4
RMHR	RMDL	4
SABD	SAADL	4
SABD	SAADR	4
SMDDL	dBWML01	4
SMDDL	dBWMR05	4
SMDDR	SMDDL	4
SMDVL	vBWMR03	4
SMBDL	RMED	4
SMBDL	dBWMR06	4
SMBDR	dBWML07	4
SMBVL	vBWML02	4
SIBDL	dBWMR08	4
SIBDR	dBWML08	4
SIBVL	vBWMR016	4
SIBVR	vBWML016	4
SIADL	ALNR	4
SIADL	SDQR	4
SIADL	RMDL	4
SIADL	SIBDL	4
SIADR	SIBDR	4
SIAVL	vBWML05	4
SIAVL	vBWML07	4
SIAVL	vBWML09	4
SIAVL	vBWML010	4
SIAVL	vBWML011	4
SIAVL	vBWML012	4
SIAVL	vBWML013	4
SIAVL	vBWML014	4
SIAVL	vBWML015	4
SIAVR	vBWMR05	4
SIAVR	vBWMR07	4
SIAVR	vBWMR09	4
SIAVR	vBWMR010	4
SIAVR	vBWMR011	4
SIAVR	vBWMR012	4
SIAVR	vBWMR013	4
SIAVR	vBWMR014	4
SIAVR	vBWMR015	4
DA02	DD01	4
DA02	dBWML09	4
DA03	dBWMR011	4
DA04	dBWMR012	4
DA06	dBWML014	4
DA06	dBWML015	4
DA06	dBWML016	4
DA06	dBWMR014	4
DA06	dBWMR015	4
DA06	dBWMR016	4
DA07	dBWML018	4
DA07	dBWMR018	4
DA08	DD04	4
DA08	DD05	4
DA08	dBWML020	4
DA08	dBWMR020	4
DA09	dBWML024	4
DA09	dBWMR024	4
PDA	dBWML021	4
PDA	dBWMR021	4
PDA	dBWMR022	4
DB02	dBWML010	4
DB04	dBWML013	4
DB06	DA08	4
AS01	dBWML06	4
AS02	dBWMR08	4
AS04	DD02	4
AS04	dBWMR011	4
AS06	DD03	4
DD01	dBWML07	4
DD02	dBWML010	4
DD03	dBWML012	4
VA03	vBWML09	4
VA05	vBWMR013	4
VA05	vBWMR014	4
VA06	VD06	4
VA08	AS03	4
VA08	vBWML017	4
VA08	vBWML018	4
VA08	vBWMR017	4
VA08	vBWMR018	4
VA09	vBWML018	4
VA09	vBWML019	4
VA09	vBWMR018	4
VA09	vBWMR019	4
VA10	vBWML019	4
VA10	vBWML020	4
VA11	vBWML021	4
VA12	AS11	4
VA12	vBWML022	4
VA12	vBWML023	4
VA12	vBWMR023	4
VA12	vBWMR024	4
VB02	vBWML010	4
VB03	VA04	4
VB03	VD03	4
VB03	vBWMR010	4
VB03	vBWMR013	4
VB04	vBWMR014	4
VB06	vBWML015	4
VB06	vBWMR016	4
VB07	vBWML016	4
VB07	vBWML017	4
VB07	vBWML018	4
VB07	vBWMR016	4
VB07	vBWMR017	4
VB07	vBWMR018	4
VB08	vBWML018	4
VB08	vBWML019	4
VB08	vBWML020	4
VB08	vBWMR018	4
VB08	vBWMR019	4
VB08	vBWMR020	4
VB09	vBWML019	4
VB09	vBWML020	4
VB09	vBWML021	4
VB09	vBWMR019	4
VB09	vBWMR020	4
VB09	vBWMR021	4
VB10	vBWML021	4
VB10	vBWMR022	4
VB11	vBWML022	4
VB11	vBWML023	4
VB11	vBWMR022	4
VB11	vBWMR023	4
VD04	vBWMR011	4
VD04	vBWMR012	4
VD05	vBWML012	4
VD06	DD03	4
VD06	vBWMR013	4
VD07	vm1AR	4
VD08	vBWML015	4
VD08	vBWML016	4
VD08	vBWML017	4
VD08	vBWMR016	4
VD08	vBWMR017	4
VD08	vBWMR018	4
VD09	vBWML017	4
VD09	vBWML018	4
VD09	vBWML019	4
VD09	vBWMR018	4
VD09	vBWMR019	4
VD09	vBWMR020	4
VD10	vBWML018	4
VD10	vBWML019	4
VD10	vBWML020	4
VD10	vBWMR019	4
VD10	vBWMR020	4
VD10	vBWMR021	4
VD11	vBWML019	4
VD11	vBWML021	4
VD11	vBWMR020	4
VD11	vBWMR021	4
VD11	vBWMR022	4
VD12	vBWML020	4
VD12	vBWML022	4
VD12	vBWMR021	4
VD12	vBWMR022	4
VD12	vBWMR023	4
VD13	vBWML022	4
VD13	vBWML023	4
VD13	vBWMR022	4
VD13	vBWMR023	4
VD13	vBWMR024	4
HSNR	vBWMR010	4
VC02	DD02	4
VC02	vBWML09	4
VC05	vBWML015	4
VC06	PVNR	4
VC06	AVL	4
pm1	e3D	4
pm3VL	e3VL	4
pm4VR	mc1DR	4
AFDR	ASHR	4
PDER	VB10	4
PHBR	AVHL	4
PHBR	hyp	4
OLLL	OLLR	4
OLQVL	ADAL	4
AVHR	DVC	4
PVPL	DVB	4
PVPR	DVB	4
PVPR	hyp	4
LUAR	PVT	4
DVB	AS11	4
DVC	VD01	4
PVT	PVCR	4
PVT	VD12	4
AVL	DA09	4
PVWR	hyp	4
PVCL	hyp	4
SIBDR	SIBVR	4
DD01	VD03	4
VB02	VB03	4
dBWML01	CEPshVR	4
dBWML01	GLRDL	4
vBWML01	GLRDR	4
vBWML01	GLRL	4
dBWML09	hmc	4
hyp	mu_intR	4
hyp	mu_anal	4
hyp	mu_sph	4
mu_intL	mu_intL	4
mu_intL	mu_intR	4
mu_intL	mu_anal	4
mu_intL	mu_sph	4
mu_intR	mu_intR	4
mu_intR	mu_anal	4
mu_intR	mu_sph	4
mu_anal	mu_anal	4
VC05	VC06	4
um2AL	um2AR	4
um2AL	um1AL	4
um2AR	um1AR	4
um1AL	um1AR	4
um1AL	um1PL	4
um1AL	vm2AL	4
um1AR	um1PR	4
um1AR	vm2AR	4
um1PL	um1PR	4
um1PL	um2PL	4
um1PL	vm2PL	4
um1PR	um2PR	4
um1PR	vm2PR	4
um2PL	um2PR	4
vm2AL	vm2AR	4
vm2AL	vm1AL	4
vm2AR	vm1AR	4
vm1AL	vm1AR	4
vm1AL	vm1PL	4
vm1AR	vm1PR	4
vm1PL	vm1PR	4
vm1PL	vm2PL	4
vm1PR	vm2PR	4
vm2PL	vm2PR	4
MCR	I1R	4
g1AL	I5	4
e3D	pm1	4
e3VL	pm3VL	4
mc1DR	pm4VR	4
ASGR	ASIR	4
ASHR	AFDR	4
PVR	AVM	4
AVDL	AVM	4
PDEL	PLMR	4
hyp	DVA	4
AVAR	PVDL	4
AINR	ADER	4
VB10	PDER	4
AVHL	PHBR	4
hyp	PHBR	4
URBL	IL2L	4
OLQDR	CEPDR	4
DB07	PVR	4
AVG	AVHR	4
DVC	AVHR	4
DVB	PVPR	4
hyp	PVPR	4
PVT	LUAR	4
PVT	AVG	4
AS11	DVB	4
RMHL	RMGL	4
VD01	DVC	4
AVAL	AVJR	4
PVCR	PVT	4
VD12	PVT	4
DA09	AVL	4
PVCL	PVWL	4
hyp	PVWR	4
AVAR	RIML	4
hyp	RID	4
DA09	AVAR	4
hyp	AVAR	4
VB11	PVCL	4
hyp	PVCL	4
SIBVR	SIBDR	4
VD13	PDB	4
VB03	VB02	4
CEPshVR	dBWML01	4
GLRDL	dBWML01	4
GLRDR	vBWML01	4
GLRL	vBWML01	4
hmc	dBWML09	4
mu_intR	hyp	4
mu_anal	hyp	4
mu_sph	hyp	4
mu_intR	mu_intL	4
mu_anal	mu_intL	4
mu_sph	mu_intL	4
mu_anal	mu_intR	4
mu_sph	mu_intR	4
VC06	VC05	4
um2AR	um2AL	4
um1AL	um2AL	4
um1AR	um2AR	4
um1AR	um1AL	4
um1PL	um1AL	4
vm2AL	um1AL	4
um1PR	um1AR	4
vm2AR	um1AR	4
um1PR	um1PL	4
um2PL	um1PL	4
vm2PL	um1PL	4
um2PR	um1PR	4
vm2PR	um1PR	4
um2PR	um2PL	4
vm2AR	vm2AL	4
vm1AL	vm2AL	4
vm1AR	vm2AR	4
vm1AR	vm1AL	4
vm1PL	vm1AL	4
vm1PR	vm1AR	4
vm1PR	vm1PL	4
vm2PL	vm1PL	4
vm2PR	vm1PR	4
vm2PR	vm2PL	4
PVNR	BDUR	4
AS08	AVAL	4
AS09	AVAL	4
AVAR	VB09	4
DVC	VD10	4
VA09	VB09	4
VB01	AVKL	4
VB09	AVAR	4
VB09	VA09	4
VD10	DVC	4
FLPR	AIBL	4
RIFL	AVFR	4
RMHR	dBWML02	4
RMGL	dBWML06	4
RMGL	dBWML08	4
RMGR	dBWMR02	4
AINR	CEPshVL	4
ASHL	PVNL	4
BDUR	RIFR	4
RICL	AIBR	4
BDUR	AVFR	4
RIML	dBWMR04	4
RIVL	vBWMR04	4
AVAL	VA09	4.2
AVAR	DA04	4.2
AWAL	AWBL	4.25
AWAR	AWBR	4.25
ASER	AIBL	4.25
SDQL	AVAR	4.25
AQR	BAGL	4.25
AVM	BDUR	4.25
ADEL	AVAR	4.25
IL2L	RMER	4.25
IL2VL	RMEL	4.25
RIS	RMDL	4.25
ADAL	RIPL	4.25
ADAR	AVBL	4.25
ADAR	RIPR	4.25
RIBR	RIAR	4.25
AVL	DVB	4.25
AVAR	AS09	4.25
PVCR	SIBVR	4.25
ASIR	CEPshVR	4.333333333
ADFR	URXR	4.333333333
AQR	RIR	4.333333333
AVM	PVR	4.333333333
OLLR	SMDDL	4.333333333
URBL	ADAL	4.333333333
PVPR	PVCL	4.333333333
AIBL	SAADR	4.333333333
DVC	PVT	4.333333333
RIAR	RIVR	4.333333333
RMDR	RMDVL	4.333333333
RMDR	vBWML04	4.333333333
SMDVR	vBWML03	4.333333333
SMBDL	dBWMR02	4.333333333
SMBDL	dBWMR07	4.333333333
DB04	DD03	4.333333333
IL1VL	IL1VR	4.333333333
AVKR	SMBDR	4.333333333
DA02	VA01	4.333333333
AS02	VA04	4.333333333
IL1VR	IL1VL	4.333333333
SMBDR	AVKR	4.333333333
AVEL	RIMR	4.333333333
VA07	AVAR	4.333333333
VA04	AS02	4.333333333
PVR	DVA	4.4
RIML	AVER	4.4
RIML	RMDL	4.4
AVAL	VA10	4.4
AVAR	DA03	4.4
I2R	NSMR	4.5
M1	I3	4.5
NSML	NSMR	4.5
ASIL	AWCR	4.5
ASIR	AIBR	4.5
AWBR	RIR	4.5
ADFR	RIR	4.5
AWCL	RIAL	4.5
URXL	ADAL	4.5
URXR	RMDR	4.5
PLMR	AVDL	4.5
PLMR	AVDR	4.5
FLPR	FLPL	4.5
FLPR	AVER	4.5
DVA	AQR	4.5
PVDL	AVG	4.5
PHCL	PVCL	4.5
CEPVL	IL1VL	4.5
CEPVL	AVER	4.5
CEPVR	IL1VR	4.5
IL1L	RMDR	4.5
AIML	ASKL	4.5
RIR	DVA	4.5
PVQL	PVPL	4.5
PVR	IL1VL	4.5
PVR	AVJL	4.5
AVFL	hyp	4.5
PVNL	AVJL	4.5
PVNR	AVAL	4.5
RIGL	RMGL	4.5
AIBL	RMFR	4.5
SAAVL	SMDVL	4.5
AVKL	hyp	4.5
AVJL	AVBR	4.5
AVL	SABVR	4.5
RIML	SAAVL	4.5
AVEL	DA03	4.5
RMFR	RMDL	4.5
AVAR	DA07	4.5
PVCL	AVDR	4.5
PVCL	DB04	4.5
PVCR	DB03	4.5
URAVL	RMEV	4.5
SMDDL	dBWMR08	4.5
DA09	DA08	4.5
VA06	VB05	4.5
VA09	DD04	4.5
VA12	AS10	4.5
VB01	SAADR	4.5
HSNR	VC02	4.5
VC01	VD05	4.5
VC02	VD05	4.5
VC03	VD06	4.5
PVR	PDEL	4.5
SMBDR	dBWML03	4.5
RMDR	dBWML04	4.5
RMHR	vBWML02	4.5
IL2DR	RIH	4.5
RMFL	RMDL	4.5
RIS	RIML	4.571428571
DVC	AIBR	4.571428571
RIMR	AVAL	4.571428571
AVHL	AVFR	4.6
AVHR	PVPL	4.6
AVAL	DA02	4.6
AVAR	DA06	4.6
RIVL	SAADR	4.6
VA02	AVAL	4.6
ASHL	RIAL	4.666666667
BAGR	RIGL	4.666666667
FLPR	AVBR	4.666666667
PHAR	AVG	4.666666667
RIS	AVL	4.666666667
PVPL	PVCL	4.666666667
RMHR	dBWML04	4.666666667
SMBDL	dBWMR04	4.666666667
SMBVL	vBWML03	4.666666667
SMBVR	vBWMR01	4.666666667
VC01	DD01	4.666666667
VC05	VC05	4.666666667
VD05	VD06	4.666666667
PVCR	PVWL	4.666666667
AVEL	RIML	4.666666667
DA07	AVAL	4.666666667
VD06	VD05	4.666666667
AVJL	PVCR	4.714285714
AWAL	ASEL	4.75
AWCL	AIAR	4.75
AQR	BAGR	4.75
AQR	RIAR	4.75
AQR	AVAR	4.75
CEPDL	RICR	4.75
CEPDL	RMHR	4.75
OLLR	RMDL	4.75
RIBL	BAGR	4.75
AVJL	AVJR	4.75
AVAL	AS08	4.75
AVAR	AS07	4.75
SMDDR	RIAL	4.75
SMDDR	SMDVL	4.75
ASKL	PVQL	4.75
SABD	VA02	4.75
AWCR	AIAR	4.8
SDQR	DVA	4.8
DVA	PVR	4.8
AIML	ASGL	4.8
PVT	AVL	4.8
AVBL	VB02	4.8
I1L	M3L	5
I4	M2L	5
I5	NSMR	5
M1	g1p	5
M2L	pm4VL	5
M2L	g1AL	5
MI	pm5D	5
ASER	AIAL	5
ADLL	AVJR	5
ADLL	SMBVL	5
ALNR	RIML	5
PVM	PDER	5
PLMR	PDER	5
FLPL	VA01	5
IL2DL	RMER	5
IL2VL	URAVL	5
IL2VL	RMER	5
CEPDL	URBL	5
CEPDL	RMGL	5
CEPDL	RICL	5
CEPDR	URBR	5
CEPDR	dBWMR03	5
CEPVR	RMDDR	5
URYDL	IL1DL	5
URYDR	IL1DR	5
URYDR	AVEL	5
URYVR	AVL	5
URYVR	SMDVL	5
IL1DL	RIPL	5
IL1DR	IL2DR	5
IL1VL	IL1VL	5
IL1VR	OLQVR	5
IL1VR	RMDVL	5
RIH	OLQVR	5
BDUR	AVAL	5
PVR	SDQR	5
AVFR	HSNL	5
PVNL	AVDL	5
PVNL	vBWML011	5
PVNL	vBWMR011	5
PVNR	PVDR	5
RIBL	AVEL	5
RIGR	BAGL	5
RIGR	PVT	5
RMGL	dBWML04	5
RICR	SMDDR	5
AVJR	AVDR	5
AVJR	AVBL	5
PVT	RMFL	5
AVDL	AVEL	5
AVL	vBWML010	5
RIAL	RIVR	5
RIMR	ADAR	5
RIMR	AVBR	5
AVEL	AVDL	5
AVEL	AVAR	5
AVER	DA02	5
RMFR	AVKR	5
RID	RMED	5
AVAL	DA05	5
AVAL	VA05	5
AVAR	DA01	5
AVAR	VA07	5
PVCR	DB04	5
URADL	dBWML01	5
URADL	dBWML02	5
URADR	dBWMR02	5
URAVL	RIPL	5
RMEV	dBWML01	5
RMEV	dBWML02	5
RMEV	dBWMR06	5
RMDVR	dBWML03	5
RIVL	vBWMR05	5
SMDDR	dBWML08	5
SMBDL	dBWMR03	5
SMBDR	SAAVL	5
SMBDR	dBWML02	5
SMBVR	CEPVR	5
SMBVR	vBWMR06	5
SIBVL	SIAVR	5
SIBVR	SIAVL	5
SIAVL	vBWML08	5
SIAVR	vBWMR08	5
DA02	dBWML08	5
DA04	dBWMR011	5
DA06	dBWML013	5
DA06	dBWMR013	5
DA08	VD08	5
DA08	VD09	5
DA08	VD11	5
DA08	VD12	5
DA08	VD13	5
DA09	VD09	5
DA09	VD10	5
PDA	dBWML023	5
PDA	dBWMR023	5
DB02	dBWML011	5
DB04	dBWMR014	5
DB07	VD08	5
DB07	VD09	5
DB07	VD11	5
DB07	VD12	5
AS01	DA01	5
AS02	dBWML08	5
AS03	dBWMR010	5
AS04	dBWML010	5
AS04	dBWML011	5
AS04	dBWMR012	5
AS06	dBWMR013	5
DD03	dBWML015	5
DD03	dBWMR015	5
DD04	dBWML016	5
DD04	dBWML018	5
DD04	dBWMR016	5
DD04	dBWMR018	5
DD05	dBWML019	5
DD05	dBWML021	5
DD05	dBWMR019	5
DD05	dBWMR021	5
DD06	dBWML022	5
DD06	dBWML024	5
DD06	dBWMR024	5
VA02	vBWMR07	5
VA02	vBWMR09	5
VA03	VD03	5
VA03	vBWMR010	5
VA04	vBWML012	5
VA04	vBWMR012	5
VA06	vBWMR014	5
VA09	AS06	5
VA11	VD11	5
VA12	PVCR	5
VB01	ADAL	5
VB01	VA01	5
VB01	vBWMR07	5
VB04	vBWML013	5
VB07	VD08	5
VB09	VD10	5
VD01	VA01	5
VD01	VB01	5
VD02	VA02	5
VD02	vBWMR09	5
VD03	DD01	5
VD04	vBWML012	5
VD11	vBWML020	5
VD13	vBWML021	5
VC03	DD03	5
M2R	MI	5
PQR	AVJL	5
FLPR	DA01	5
PVR	PVNR	5
AVHR	DA08	5
PVPL	VD13	5
AVJL	PVWR	5
AVL	VD13	5
RIMR	AVER	5
AVER	RMDR	5
RID	RID	5
AVAL	SABD	5
RIPR	GLRL	5
RIPR	GLRR	5
PDA	PDB	5
DB04	DB05	5
DB05	DB06	5
DB06	DB07	5
VB07	VB08	5
VB09	VB10	5
VD12	hyp	5
dBWML02	CEPshVR	5
dBWML02	GLRDL	5
dBWMR01	GLRDL	5
dBWMR01	GLRDR	5
dBWMR06	GLRDL	5
M4	I6	5
g1AR	M3R	5
AFDR	ADFR	5
AVJL	PQR	5
OLLR	OLLL	5
DA08	AVHR	5
VD13	PVPL	5
